Pantun_ID,Line_1,Line_2,Line_3,Line_4
Pantun_10877,"Petik kemuning di waktu petang,",Di dalam guni letak senduduk;,"Hijau menguning sawah terbentang,",Girang petani padi merunduk.
Pantun_10878,"Hasil bermula namanya padi,",Selepas beras bertukar nasi;,"Jaga lah diri jagalah hati budi,",Sempurna lah sepanjang hidup ini.
Pantun_10879,"Sawah tali air rumpun buluh betong,",Kampungku yang ceria lagi berkat;,"Bulatnya air kerana pembentung,",Bulat manusia kerna muafakat.
Pantun_10880,"Kedah negeri jelapang padi,",Luas terbentang damai memandang;,"Pada tanah kita berbudi,",Hasil nya menjadi hidup pun senang.
Pantun_10881,"Jerami kering d gulung rapi,",Bergulungan di tengah bendang;,"Riuh rendah menjadi sepi,",Semua hilang tidak dapat di pandang.
Pantun_10882,"Limau bali di tepi bendang,",Kail haruan di atas titi;,"Kalau dia tak sudi memandang,",Cari yang lain buat pengganti.
Pantun_10883,"Luas sawah saujana memandang,",Tumbuh menghijau ditepi kali;,"Senyum diukir tetamu bertandang,",Hidangkan juadah enak sekali.
Pantun_10884,"Cantik kehijauan padi rembia,",Duduk berduaan jerami di banting;,"Ramai kawan rasa gembira,",Ikatan kekeluargaan amat penting.
Pantun_10885,"Sawah padi menghijau terbentang,",Nampak luas disulami jerebu;,"Kisah silam tetap dikenang,",Berbunga mekar dalam kalbu.
Pantun_10886,"Kanak-kanak berlari-lari,",Atas permatang ditepi bendang;,"Hidup biarlah berbudi,",Sampai mati tetap dikenang.
Pantun_10887,"Sungguh lebat padi dibendang,",Dituai tuai senang dibawa;,"Buruk dan baik elok dipandang,",Tidak hati berasa kecewa.
Pantun_10888,"Cuaca redup menuai padi,",Padi dituai dibawa keseberang;,"Biar hidup menanam budi,",Bila mati dikenang orang.
Pantun_10889,"Hari hujan bendang tenggelam,",Ban pecah perlu ditanggam;,"Banyak udang banyaklah garam,",Banyak orang berbagailah ragam.
Pantun_10890,"Padi disemai jerami segengam,",Ikan disalai di atas batu;,"Kawan ramai pelbagai ragam,",Boleh dinilai satu persatu.
Pantun_10891,"Tepian pagar si pohon kundang,",Layu meranti hala ke randu;,"Sawah lebar saujana memandang,",Sayu hati dilamun rindu.
Pantun_10892,"Jerami di sawah dibakar rentung,",Untainya padi jemur di alang;,"Malangnya badan tiada beruntung,",Bertanam padi yang tumbuhnya lalang.
Pantun_10893,"Turun ke bendang rumput ditarah,",Hujan gerimis di sawah padi;,"Bior menangis airmata darah,",Apa yang terjadi telah terjadi.
Pantun_10894,"Kala gerimis sawah diredih,",Menghijau padi benih disebar;,"Usah menangis meratap sedih,",Apa terjadi ambil iktibar.
Pantun_10895,"Padi diketam kemudian dipukul,",Tunggul padi dibiarkan kering;,"Yang berat sama kita pikul,",Yang ringan sama kita jinjing.
Pantun_10896,"Membawa bekal ketupat palas,",Bekerja di bendang hingga ke petang;,"Walaupun kasih tidak berbalas,",Baik hati mu tetap dikenang.
Pantun_10897,"Pagi hari pergi ke bendang,",Membawa raga berisi sagu;,"Dari jauh hamba mencuri pandang,",Ku curah kasih dalam lagu.
Pantun_10898,"Pagi Hari pergi ke bendang,",Membawa raga berisi sagu;,"Dari jauh hamba mencuri pandang,",Ku Curah kasih dalam lagu.
Pantun_10899,"Indah pandangan padi menguning,",Terbentang luas saujana mata;,"Bersolat subuh dipagi hening,",Semoga Allah rahmati kita.
Pantun_10900,"Harum baunya bunga melati,",Berwarna warni subur di taman;,"Bila merindu si buah hati,",Radio klasik jadi peneman.
Pantun_10901,"Terbang kenari bersama teman,",Menuju arah ke pohon jati;,"Mawar berduri menyeri laman,",Warna yang merah berkenan hati.
Pantun_10902,"Harum sungguh bunga kenanga,",Sayang tumbuhnya ditengah rimba;,"Banyak bunga antara bunga,",Bunga pajak usah dicuba.
Pantun_10903,"Putih putih si bunga kobis,",Sedap dimakan dicicah budu;,"Tangan letih air dah habis,",Bunga ku siram di tasik madu.
Pantun_10904,"Bunga anggerik bercorak batik,",Jadi hiasan dirumah kakak;,"Jika yang molek dipandang cantik,",Yang kacak pula tentunya segak.
Pantun_10905,"Burung di sangkar bersiul perlahan,",Menjadi penawar di kala senja;,"Sungguh sukar nak buat pilihan,",Antara mawar dengan seroja.
Pantun_10906,"Mencari penawar jauh di sana,",Dukunnya dara gadis yang cantik;,"Cantiknya mawar beraneka warna,",Berebut perwira mahu memetik.
Pantun_10907,"Harum baunya mawar di laman,",Sunting sekuntum buat si dara;,"Bersihkan jiwa teguhkan iman,",Ukirkan senyum biarpun lara.
Pantun_10908,"Benih ditabur di Tasik Bera,",Airnya dalam luas memanjang;,"Bumikan subur hidup sejahtera,",Rahmatan alam menjadi tunjang.
Pantun_10909,"Bunga mawar ditapak tangan,",Tangkai melatai dalam genggaman;,"Jangan leka selalu berangan,",Kalau ingin miliki kekasih idaman.
Pantun_10910,"Gugur sekuntum si bunga melur,",Dikutip orang lalu disimpan;,"Sentiasalah kita berbudi luhur,",Agar kekal jadi ingatan.
Pantun_10911,"Indah cantik bunga anggerik,",Buat hiasan di hadapan laman;,"Hidup jangan mudah serik,",Jika penuh dengan cabaran.
Pantun_10912,"Pergi ke desa memetik melati,",Banyak rerama terbang di dusun;,"Hilangkan rasa resah di hati,",Mari bersama kita berpantun.
Pantun_10913,"Bakar setangi api pelita,",Hangatnya haba bawa ke ambang;,"Harum mewangi mawar di kota,",Anggerik di rimba segar berkembang.
Pantun_10914,"Mekar kudup si bunga tanjung,",Jual di pekan oleh si nona;,"Jika hidup minta disanjung,",Segala kebaikan tidak bermakna.
Pantun_10915,"Bunga angerik jadi kegemaran,",Bunga kantan dibuat laksa;,"Hidup penuh dengan cabaran,",Jangan cepat berputus asa.
Pantun_10916,"Pandang jauh mata kabur,",Bila dekat senyum sendiri;,"Layu kemboja atas kubur,",Tiada siapa ambil peduli.
Pantun_10917,"Harum bau nya bunga kenanga,",Harum sampai dari seberang;,"Hati hati memetik bunga,",Takut bunga dihalaman orang.
Pantun_10918,"Bersama cik kiah pergi undangan,",Malam khamis buat kenduri;,"Bunga mawar bunga larangan,",Nampak cantik tapi berduri.
Pantun_10919,"Itik bertelur ayam perhati,",Riang menari si rama rama;,"Bunga melur gubahan hati,",Cantik berseri memikat sukma.
Pantun_10920,"Harum wangi bunga melati,",Harum lagi bunga tanjung;,"Masa muda menurut hati,",Sudah tua badan menanggung.
Pantun_10921,"Tepi anjung letak kemangi,",Waktu pagi dibentang tikar;,"Bunga tanjung harum mewangi,",Pohonnya tinggi dipetik sukar.
Pantun_10922,"Kenangan silam menghambat diri,",Di pinggir kali menunggu dinda;,"Siang malam hamba mencari,",Bunga bakawali di manakah berada?
Pantun_10923,"Bau nye harum di pinggir rimba,",Di situ kembang si bunga kasturi;,"Mandi bunga sudah ku cuba,",Mengapa wajah ta juga berseri.
Pantun_10924,"Indah berseri bunga ditaman,",Bunga dahlia mari dipetik;,"Mulakan hari dengan senyuman,",Moga ceria wajah yang cantik.
Pantun_10925,"Di atas ranting semut meniti,",Hendak ke paya hutan seberang;,"Hendak menyunting bunga melati,",Sayang kembangnya di laman orang.
Pantun_10926,"Gugur layu kuntum melati,",Mekar wangi bunga sahara;,"Mengikat janji bersimpul mati,",Walau tertanam jasad di pusara.
Pantun_10927,"Mengeliling bangku kumbang menari,",Ke kuntum kemboja terbang menyerang;,"Sedih hatiku ditinggal sendiri,",Bunga kupuja dipetik orang.
Pantun_10928,"Bawa baja ketanah seberang,","Pohon selasih di tanah melayu,;","Bunga ku puja dipetik orang,",Kuntum kasih terkulai layu.
Pantun_10929,"Menumbuk ringi lalu dirasa,",Seorang diri sepi di kali;,"Harum mewangi anggerik desa,",Cantik berseri tak dipeduli.
Pantun_10930,"Sayang kiambang celahan kemangi,",Didalam taman c bunga kemunting;,"Tika kembang harum mewangi,",Banyak tangan ingin mnyunting.
Pantun_10931,"Gugur kemboja dipusara hati,",Kembang mawar dihujung ranting;,"Kaseh umpama seputih melati,",Panas setahun tidak akan kering.
Pantun_10932,"Bunga mawar bunga melati,",Harum mewangi indah ditaman;,"Orang sabar dan baik hati,",Sudah pasti disukai teman.
Pantun_10933,"Rona bercampur awan gemawan,",Tepian pantai persis berapi;,"Tumbuh di lumpur mekar menawan,",Bunga teratai jauh menepi.
Pantun_10934,"Jangan ditawar harga dah mati,",Sentiasa bersedia janji dikota;,"Bunga mawar gambaran hati,",Buat si dia yang tercinta.
Pantun_10935,"Kali ke lima ayam bertelor,",Di celah tunggul eram serata;,"Harum aroma kuntuman melor,",Menghias sanggul dara jelita.
Pantun_10936,"Bunga mawar kembang setaman,",Dipetik pula sigadis pemalu;,"Apa khabar teman-teman,",Moga Sehat bahagia selalu.
Pantun_10937,"Bunga matahari indah ditaman,",Tanam sebaris dipadang kota;,"Hiasi hari dengan senyuman,",Cantik di hati cantik dimata.
Pantun_10938,"Bunga melati bunga kenanga,",Gugur sekuntum ke hujung muara;,"Masa hidup tak dapat bunga,",Ku nanti kemboja ditaburan pusara.
Pantun_10939,"Harum mewangi bunga melati,",Hidup subur dalam taman;,"Berpantun kita hiburkan hati,",Warisan sejak zaman berzaman.
Pantun_10940,"Bunga mawar di atas kepala,",Sering diguna para penari;,"Dalam hidup memcari pahala,",Menjadi bekalan kemudian hari.
Pantun_10941,"Putih berseri bunga kenanga,",Elok tersusun di atas papan;,"Gadis ibarat sekuntum bunga,",Jagalah adab jagalah sopan.
Pantun_10942,"Berdesir dedaun di pohon meranti,",Embun nan pasrah lurut ke bumi;,"Bunga pahar karangan hati,",Pengikat kata asmara bersemi.
Pantun_10943,"Bunga tulip indah menguntum,",Dipetik anak buat suntingan;,"Apa diharap bunga sekuntum,",Masih banyak yang berkembangan.
Pantun_10944,"Cantik mekar bunga teratai,",Hidup di air akar tak jejak;,"Apakan daya hajat tak sampai,",Kasih ku beri orang tak hendak.
Pantun_10945,"Harum semerbak bunga melur,",Kupetik riang di pagi hari;,"Hati resah bawalah berhibur,",Nanti merana memakan diri.
Pantun_10946,"Nampak kejora di hujung padang,",Pokok pinang si pokok sena;,"Kemboja di pusara sejuk dipandang,",Semoga tenang penghuninya di sana.
Pantun_10947,"Banyak luruh buah kelor,",Santan kara di buat kari;,"Cantik sungguh si bunga melor,",Di rambut si dara nampak berseri.
Pantun_10948,"Bunga teratai kembang di kolam,",Puyu berenang di celah akar;,Jauh jauh berkirim salam.,Ikatan ukhwah teguh menjalar.
Pantun_10949,"Bunga melati di atas dahan,",Bunga melur di dalam cepa;,"Rindu hati tidak tertahan,",Bila kita dapat berjumpa.
Pantun_10950,"Bunga kemboja di Bandar Pontian,",Bunga Raya di Tanjung Bidara;,"Sering-sering mengingati kematian,",Bijak merancang kehidupan sementara
Pantun_10951,"Bunga kuning kembang bercelah,",Senuduk pula berbunga pagi;,"Sudah dapat gading bertuah,",Tanduk tadak berguna lagi.
Pantun_10952,"Harini cuaca panas membara,",Bunga matahari harum semerbak;,"Paktam bukan main gembira,",Pagi-pagi dah berjoget lambak.
Pantun_10953,"Bertiup bayu kala senja,",Selat utara tidak bertepi;,"Gugur layu bunga kemboja,",Atas pusara diam menyepi.
Pantun_10954,"Anak gembala meniup seruling,",Meniup seruling di waktu pagi;,"Biru merah putih dan kuning,",Jalur gemilang berkibar tinggi.
Pantun_10955,"Hijau bendang ingatan melayang,",Putih cawan berisi inti;,"Sekali pandang wajah terbayang,",Senyum puan menusuk hati.
Pantun_10956,"Langit membiru indah dipandang,",Suria pagi memancarkan sinarnya;,"Lalui hari dengan hati yang tenang,",Syukuri nikmat limpah kurnianya.
Pantun_10957,"Pagi hening pergi ke hutan,",Tidak berteman berjalan leka;,"Putih kuning dara pingitan,",Jadi idaman ramai jejaka.
Pantun_10958,"Cahaya putih di ufuk timur,",Tanda fajar telah menyinsing;,"Usaha letih jangan berundur,",Banyakkan belajar terus bersaing.
Pantun_10959,"Pergi kedai membeli mancis,",Mancis dibeli berwarna merah;,"Rupa x cantik asalkan manis,",Buat cik abang tak tentu arah.
Pantun_10960,"Langkah di hayun mata melirik,",Taktau kemana arah tujuan;,"Semua warna tetap menarik,",Mengikut tema setiap jemputan.
Pantun_10961,"Kepala sakit terasa dungu,",Banyak masalah datang bertamu;,"Warna kegemaran pastinya ungu,",Pantang ternampak tak pernah jemu.
Pantun_10962,"Tanam bunga di dalam taman,",Mari di siram waktu petang;,"Bukit menghijau terasa aman,",Laut yang biru hati pun tenang.
Pantun_10963,"Bunga raya warnanya merah,",Cantik indah tak jemu di pandang;,"Simpan di hati rasa nak marah,",Perkara buruk jangan di undang.
Pantun_10964,"Padi menghijau di luar kota,",Mawar merah di atas para ;,"Awas pada pandangan mata ,",Dri mata hati berbicara.
Pantun_10965,"Terbang tinggi burung merpati,",Turun makan di tepi jalan;,"Warna merah tanda berheti,",Bila dah hijau bolih jalan.
Pantun_10966,"Kurik kundi merahnya saga,",Timbang emas untuk dijual;,"Baik budi harus dijaga,",Biar kemas sering dibual.
Pantun_10967,"Naik pedati pergi kebendang,",Padi dimakan pipit sekawan;,"Merah bukan bermakna garang,",Hatiku lembut seputih awan.
Pantun_10968,"Putih putih bunga melati,",Banyak terdapat didalam taman;,"Cantik dimata cantik dihati,",Ingin kusunting menjadi teman.
Pantun_10969,"Pergi niaga di Pasar Payang,","Ke Bukit Genting bekal dibawa,","Wajah adinda ku bayang-bayang,",Putih kuning dambaan jiwa.
Pantun_10970,"Kain langsir indah berona,",Hulu keris indah terukir;,"Berbeda kulit pelbagai warna,",Namun merah darah yang mengalir.
Pantun_10971,"Indah sungguh bunga melati,",Bunga kebangsaan si bunga raya;,"Sopan santun budi pekerti,",Inilah warna sesuatu budaya.
Pantun_10972,"Bunga kertas berwarna jingga,",Megar berseri di sudut halaman;,"Bila cinta telah berbunga,",Semaikan kasih dengan kejujuran.
Pantun_10973,"Awan larat corak berbiku,",Corak selendang kuntum kenanga;,"Merah jingga warna hatiku,",Bertemu pandang cinta berbunga.
Pantun_10974,"Ayamlah katik mematuk betik,",Burung berbintik di pohon angsana;,"Berkain batik mata melirik,",Aduhlah cantik anggun pesona.
Pantun_10975,"Berkayuh cik Abang pergi ke pasar,",Tersenyum cik senah bibir nya merah;,"Damba kasih semakin menjalar,",Duduk termenung semakin resah.
Pantun_10976,"Padi menguning cantik berseri,",Hasil keringat para pesawah;,"Maha Agung akan memberi,",Sentiasalah ingat kepada Allah.
Pantun_10977,"Kilauan emas indah permata,",Memukau mata memikat hati;,"Ros merah tanda mata,",Pemberian dari kekasih hati.
Pantun_10978,"Lauk ketam pucuk paku,",Makan berkawan di rumah bonda;,"Sungguh pun hitam warna kulit ku,",Tetap menawan ramai tergoda.
Pantun_10979,"Badan letih hati keliru,",Tiada nikmat selera pun hilang;,"Merah putih kuning dan biru,",Warna keramat jalur gemilang.
Pantun_10980,"Jingga Merah, Awan Kelabu,","Senja Tiba, Unggas Pun Pulang;","Bicara Marah, Menghiris Kalbu,","Bersayu Hiba, Hatinya Walang."
Pantun_10981,"Indah nian bunga melati,",Aura dibawa memberi sakti;,"Putih bersih cinta dihati,",Untuk dia si pemikat hati.
Pantun_10982,"Turun ke sawah membawa tajau,",Untuk menyerkap si katak puru;,"Cemburu kuat berona hijau,",Tukar biru moga hilang cemburu.
Pantun_10983,"Darah ditubuh mengalir merah,",Mengalir cedera bila terluka;,"China suka bebenor warna merah,",Anggapan bertuah budaya mereka.
Pantun_10984,"Kering sudah tasik dan danau,",Ramai orang pergi berburu;,"Lain pulak dengan warna hijau,",Orang kata kuat cemburu.
Pantun_10985,"Meredah hutan luka berdarah,",Membawa bakul mencari buah;,"Penduduk china memilih merah,",Konon merah membawa tuah.
Pantun_10986,"Meredah padang hutan dan paya,",Sambil memikul padi berguni;,"Warna merah tanda bahaya,",Merah juga lambang berani.
Pantun_10987,"Dari mana hendak ke mana,",Meredah padang hutan dan paya;,"Dalam banyak pilihan warna,",Warna merah tanda bahaya.
Pantun_10988,"Anak dara berbaju batik,",Si teruna pula bersongkok hitam;,"Ape guna berwajah cantik,",Jika hati tidak tenteram.
Pantun_10989,"Pagi hening ke Bandar Bintangor,",Kerana perniagaan keluarga tercinta;,"Merah kuning bendera Selangor,",Warna kebanggaan rakyat jelata.
Pantun_10990,"Setepak sirih berbenang emas,",Cembul tembaga baru berganti;,"Adat berkasih terasa cemas,",Bila curiga merasuk hati.
Pantun_10991,"Merah biru kuning dan putih,",Lambang bagi bendera Malaysia;,"Usaha kuat janganlah letih,",Hidupmu pasti akan ceria.
Pantun_10992,"Hitam hitam si tampuk manggis,",Kemuning gugur bunganya;,"Hitam hitam ku pandang manis,",Putih kuning apa gunanya.
Pantun_10993,"Hidup subur pohon selasih,",Hijau merimbun ditepi bendang;,"Sudah kutabur budi dan kasih,",Emas jua dipandang orang.
Pantun_10994,"Padi menguning luas terbentang,",Hijau kuning indah menawan;,"Budi bahasamu eluk d pandang,",Keimanan mu buat ku tertawan.
Pantun_10995,"Warna biru warna kesukaan ku,",Selalu dipakai sejak dahulu;,"Radio Klasik sentiasa dihati ku,",Menggamit kenangan masa lalu.
Pantun_10996,"Masak bening campur ikan,",Letak di salai ikan kerisi;,"Merah kuning jadi kesukaan,",Bila memakai nampak berseri.
Pantun_10997,"Pokok nangka pokok ru,",Mana nak sama pokok sena;,"Warna hijau kusangka biru,",Rupa nya aku dah rabun warna.
Pantun_10998,"Burung balam terbang di awan,",Terbang terus ke arah lagun;,"Pakai hitam lebih menawan,",Kelihatan kurus lagi anggun.
Pantun_10999,"Biru jernih air di tasik,",Nampak cantik bàtu di dasaran;,"Setiap hari hàtiku berbisik,",Dengarlah radio klasik untuk hiburàn.
Pantun_11000,"Masak nasi berbau hangit,",Nasi dikacau berhati hati;,"Tujuh warna pelangi di langit,",Namun Hijau idaman di hati.
Pantun_11001,"Banyak baju bolih dipakai,",Baju hitam tudung putih;,"Apa jawapan jangan pertikai,",Badan segar jadi letih.
Pantun_11002,"Aneka warna sejalur pelangi,",Merentas langit aduh indahnya;,"Rukun hidup saling menyayangi,",Hitam putih berserah pada-Nya.
Pantun_11003,"Nyamuk dipukul terpercik darah,",Darah merah di tapak tangan;,"Berusahalah kita menahan marah,",Supaya jiwa dalam ketenangan.
Pantun_11004,"Pohon zaitun tepian angsana,",Rebah sehala menimpa sabut;,"Pantun digarap biar sempurna,",Bahasa yg indah sedap disebut.
Pantun_11005,"Pohon kekabu tinggi mengawan,",Jalan haluan teratak moyang;,"Rona kelabu nampak gerawan,",Warna pujaan orang tersayang.
Pantun_11006,"Hijau kuning warna nya lembut,",Di pakai mari gadis desa;,"Kalau menjeling tambah terpaut,",Berkobar di hati menusuk rasa.
Pantun_11007,"Kilauan senja di ufuk barat,",Warna lembayung indah terserlah;,"Bebanan hidup semakin berat,",Kepada Allah lh kita berserah.
Pantun_11008,"Petik selasih di pagi hari,",Bertiup bayu gugur kekabu;,"Putih bersih wajah berseri,",Sungguh ayu menawan kalbu.
Pantun_11009,"Bunga ros warnanya merah,",Cantik berseri di taman larangan;,"Cinta dituju ke satu arah,",Kini hanya tinggal kenangan.
Pantun_11010,"Kaki berdarah tertikam duri,",Sakit terasa bisa sangat;,"Warna merah tanda berani,",Bila di pakai rasa semangat.
Pantun_11011,"Cerek dan kendi buatan gangsa,",Barangan antik letak merata;,"Elok berbudi santun bahasa,",Berwajah cantik anggun jelita.
Pantun_11012,"Bunga Raya cantik merah,",Ditanam buat hiasan laman;,"Cabaran jangan cepat mengalah,",Hadapi dengan penuh kesabaran.
Pantun_11013,"Awan larat corak berbiku,",Corak selendang kuntum kenanga;,"Merah jingga warna hatiku,",Bertemu pandang cinta berbunga.
Pantun_11014,"Burung bangau terbang rendah,",Turun di paya mencari ikan;,"Hidup bertawakal pada Allah,",Perihal rezeki tidak dirisaukan.
Pantun_11015,"Gunung Angsi di kampung lama,",Orang mendaki dari arah kanan;,"Kita berkongsi mentari yang sama,",Namun rezeki tetap berlainan.
Pantun_11016,"Capai berus gosok gigi,",Berus gigi bahannya plastik;,"Assalammualaikum dan selamat pagi,",Buat semua sahabat radio klasik.
Pantun_11017,"Subuh pagi pergi ke Trolak,",Singgah di Sungkai membeli kari;,"Rezeki jangan kita tolak,",Musuh jangan pulak dicari.
Pantun_11018,"Dipadang kota bersuka ria,",Minum air bergelas gelas;,"Hidup manusia diatas dunia,",Hendak rajin jangan pemalas.
Pantun_11019,"Subuh terjaga sebelum pagi,",Bangun mencari lampu suluh;,"Mengurus keluarga tidak bergaji,",Khidmat diberi tidak mengeluh.
Pantun_11020,"Burung nuri terbang di angkasa,",Beralih arah menuju ke pekan;,"Rezeki dicari di kota di desa,",Berkat dan murah kita pohonkan.
Pantun_11021,"Minum pagi dengan tokki,",Lepas mengendong beras seguni;,"Pagi keluar mencari rezeki,",Nak bagi makan anak dan bini.
